pair_id,side,source_record_id,actor_name,source_summary,speaker_marker,turn_start,turn_end,evidence_start,evidence_end,evidence_text,lexical_score,candidate_rank
379d85fc73b5d187,later,26,Luizianne Lins,"Lamentou que somente agora o País comece a tratar do tema: ""É uma questão invisível que, no Brasil, toma proporções gigantescas, também pela dimensão territorial e por outros problemas sociais, muitos agravados nos últimos anos.""",A SRA. PRESIDENTE(Luizianne Lins. Bloco/PT - CE),51,9838,4148,4592,"Percebemos que, nos últimos anos, é quase impossível falar em direitos humanos no Brasil sem destacar os desafios que foram impostos e que vivenciamos diretamente e definitivamente todo dia nesta Comissão, como o enfrentamento às pautas conservadoras, que sistematicamente tentam calar e invisibilizar as vozes dos segmentos sociais mais oprimidos e mais sofridos, principalmente diante de tantas violações que observamos durante todo este ano.",0.1212,2
379d85fc73b5d187,later,26,Luizianne Lins,"Lamentou que somente agora o País comece a tratar do tema: ""É uma questão invisível que, no Brasil, toma proporções gigantescas, também pela dimensão territorial e por outros problemas sociais, muitos agravados nos últimos anos.""",A SRA. PRESIDENTE(Luizianne Lins. Bloco/PT - CE),26713,30578,29620,29737,"Hoje, está a cargo tanto do Ministério do Desenvolvimento Social como também do Ministério das Mulheres essa questão.",0.1143,3
379d85fc73b5d187,later,26,Luizianne Lins,"Lamentou que somente agora o País comece a tratar do tema: ""É uma questão invisível que, no Brasil, toma proporções gigantescas, também pela dimensão territorial e por outros problemas sociais, muitos agravados nos últimos anos.""",A SRA. PRESIDENTE(Luizianne Lins. Bloco/PT - CE),51,9838,4594,4970,"O Parlamento brasileiro é uma lupa dessa realidade que atinge mulheres, população negra, população indígena, população LGBTQIA+ e tantos outros segmentos sociais que chegam a esta Comissão com as suas dores, com os seus amores, com os seus problemas e com as suas denúncias, além de pessoas com deficiência e pessoas em situação de rua, que vivenciam cotidianamente violações.",0.1132,4
379d85fc73b5d187,later,26,Luizianne Lins,"Lamentou que somente agora o País comece a tratar do tema: ""É uma questão invisível que, no Brasil, toma proporções gigantescas, também pela dimensão territorial e por outros problemas sociais, muitos agravados nos últimos anos.""",A SRA. PRESIDENTE(Luizianne Lins. Bloco/PT - CE),51,9838,1404,1541,"Também está presente a Rosane da Silva, nossa companheira que está no Ministério das Mulheres tratando de temas relativos a esta questão.",0.1111,5
e13d509a937ffa5f,earlier,73,Marcelo de Souza do Nascimento,"Comentou que 'quando o idoso vai contratar, ele não obtém as informações claras, legíveis e ostensivas. Geralmente nos contratos essas cláusulas restritivas de direitos são colocadas em letras miúdas'.",O SR. MARCELO DE SOUZA DO NASCIMENTO,13578,21667,20066,20151,"Quando o idoso vai contratar, ele não obtém informações claras, legíveis, ostensivas.",0.6667,1
e13d509a937ffa5f,earlier,73,Marcelo de Souza do Nascimento,"Comentou que 'quando o idoso vai contratar, ele não obtém as informações claras, legíveis e ostensivas. Geralmente nos contratos essas cláusulas restritivas de direitos são colocadas em letras miúdas'.",O SR. MARCELO DE SOUZA DO NASCIMENTO,13578,21667,20152,20381,"Geralmente, nos contratos, essas cláusulas, principalmente as que são restritivas de direitos, são colocadas em letras miúdas — o consumidor muitas vezes não consegue lê-las — e são de difícil compreensão para o consumidor médio.",0.5238,2
e13d509a937ffa5f,earlier,73,Marcelo de Souza do Nascimento,"Comentou que 'quando o idoso vai contratar, ele não obtém as informações claras, legíveis e ostensivas. Geralmente nos contratos essas cláusulas restritivas de direitos são colocadas em letras miúdas'.",O SR. MARCELO DE SOUZA DO NASCIMENTO,13578,21667,19093,19131,Ele não fica sabendo daquele reajuste.,0.1429,3
e13d509a937ffa5f,earlier,73,Marcelo de Souza do Nascimento,"Comentou que 'quando o idoso vai contratar, ele não obtém as informações claras, legíveis e ostensivas. Geralmente nos contratos essas cláusulas restritivas de direitos são colocadas em letras miúdas'.",O SR. MARCELO DE SOUZA DO NASCIMENTO,13578,21667,18207,18269,"Esses 60 dias são no período de 12 meses, consecutivos ou não.",0.1379,4
e13d509a937ffa5f,earlier,73,Marcelo de Souza do Nascimento,"Comentou que 'quando o idoso vai contratar, ele não obtém as informações claras, legíveis e ostensivas. Geralmente nos contratos essas cláusulas restritivas de direitos são colocadas em letras miúdas'.",O SR. MARCELO DE SOUZA DO NASCIMENTO,13578,21667,14467,14565,"Quando o Código de Defesa do Consumidor foi lançado, ele tratava da vulnerabilidade do consumidor.",0.129,5
e13d509a937ffa5f,later,192,Marcelo de Souza do Nascimento,"No Brasil, não há condenação coletiva, mas há decisões individuais favoráveis. O consumidor pode fazer valer o seu direito para casos assim: ""O Judiciário tem entendido, inclusive, que, após o fim do prazo de garantia contratual legal, não cessa a responsabilidade civil do fornecedor para conserto ou troca daquele produto quando é identificado que o produto teve a vida útil abreviada de forma proposital.""",O SR. MARCELO DE SOUZA DO NASCIMENTO,12397,16914,16137,16463,"E o Judiciário tem entendido inclusive que, mesmo após a expiração do prazo de garantia contratual e legal, não cessa a responsabilidade civil do fornecedor para o reparo, conserto ou troca daquele produto e, principalmente, quando se identifica que se trata de um produto que teve sua vida útil abreviada de forma proposital.",0.6944,1
e13d509a937ffa5f,later,192,Marcelo de Souza do Nascimento,"No Brasil, não há condenação coletiva, mas há decisões individuais favoráveis. O consumidor pode fazer valer o seu direito para casos assim: ""O Judiciário tem entendido, inclusive, que, após o fim do prazo de garantia contratual legal, não cessa a responsabilidade civil do fornecedor para conserto ou troca daquele produto quando é identificado que o produto teve a vida útil abreviada de forma proposital.""",O SR. MARCELO DE SOUZA DO NASCIMENTO,57432,60681,60379,60587,"Já tinha sido ultrapassado o prazo de garantia contratual e legal, mas, em razão do curto tempo em que o que o produto apresentou defeito, nós fizemos valer a regra do vício oculto e da vida útil do aparelho.",0.2857,2
e13d509a937ffa5f,later,192,Marcelo de Souza do Nascimento,"No Brasil, não há condenação coletiva, mas há decisões individuais favoráveis. O consumidor pode fazer valer o seu direito para casos assim: ""O Judiciário tem entendido, inclusive, que, após o fim do prazo de garantia contratual legal, não cessa a responsabilidade civil do fornecedor para conserto ou troca daquele produto quando é identificado que o produto teve a vida útil abreviada de forma proposital.""",O SR. MARCELO DE SOUZA DO NASCIMENTO,57432,60681,59767,59872,"Ele não tem garantia contratual, mas quer passar ao consumidor a impressão de que aquela garantia é dele.",0.2264,3
e13d509a937ffa5f,later,192,Marcelo de Souza do Nascimento,"No Brasil, não há condenação coletiva, mas há decisões individuais favoráveis. O consumidor pode fazer valer o seu direito para casos assim: ""O Judiciário tem entendido, inclusive, que, após o fim do prazo de garantia contratual legal, não cessa a responsabilidade civil do fornecedor para conserto ou troca daquele produto quando é identificado que o produto teve a vida útil abreviada de forma proposital.""",O SR. MARCELO DE SOUZA DO NASCIMENTO,12397,16914,15911,16136,"Existem diversos casos desses no Poder Judiciário, principalmente aqui no Distrito Federal, que reconhece a prática da obsolescência programada, justamente em produtos após expirar o seu prazo de garantia legal ou contratual.",0.2222,4
e13d509a937ffa5f,later,192,Marcelo de Souza do Nascimento,"No Brasil, não há condenação coletiva, mas há decisões individuais favoráveis. O consumidor pode fazer valer o seu direito para casos assim: ""O Judiciário tem entendido, inclusive, que, após o fim do prazo de garantia contratual legal, não cessa a responsabilidade civil do fornecedor para conserto ou troca daquele produto quando é identificado que o produto teve a vida útil abreviada de forma proposital.""",O SR. MARCELO DE SOUZA DO NASCIMENTO,57432,60681,59581,59766,"Eu vejo que muitos lojistas, quando vão vender o seu produto, não só de telefonia móvel, querem se vangloriar para o consumidor e dizem:""Não, mas eu vou te dar uma garantia de 90 dias"".",0.2,5
3d382d16e23d6fe6,earlier,188,Mercedes Bustamante,"Nos programas de pós-graduação das universidades, dados de 2021 da plataforma Capes mostram que elas representavam 42% dos pesquisadores. Porém, no doutorado acadêmico, eram apenas 38%. Já no pós-doutorado, as mulheres representam 54% dos pesquisadores.",A SRA. MERCEDES BUSTAMANTE,6065,18920,15442,15647,"Quando nós consideramos hoje as bolsistas no exterior, no âmbito do Sistema Nacional de Pós-Graduação, com dados de 2019, as mulheres já representam 55% das bolsistas no exterior em nível de pós-graduação.",0.2941,1
3d382d16e23d6fe6,earlier,188,Mercedes Bustamante,"Nos programas de pós-graduação das universidades, dados de 2021 da plataforma Capes mostram que elas representavam 42% dos pesquisadores. Porém, no doutorado acadêmico, eram apenas 38%. Já no pós-doutorado, as mulheres representam 54% dos pesquisadores.",A SRA. MERCEDES BUSTAMANTE,6065,18920,7725,7847,Eu trago agora alguns dados da CAPES sobre a participação de docentes e pós-doutoras no Sistema Nacional de Pós-Graduação.,0.2581,2
3d382d16e23d6fe6,earlier,188,Mercedes Bustamante,"Nos programas de pós-graduação das universidades, dados de 2021 da plataforma Capes mostram que elas representavam 42% dos pesquisadores. Porém, no doutorado acadêmico, eram apenas 38%. Já no pós-doutorado, as mulheres representam 54% dos pesquisadores.",A SRA. MERCEDES BUSTAMANTE,6065,18920,10114,10397,"Novamente, nós observamos que, apesar de a média nacional da participação de docentes mulheres, na pós-graduação, ser em torno de 42%, contra 58% dos homens, nós temos uma participação feminina menor naqueles níveis de formação de pós-graduação de doutorado acadêmico e profissional.",0.2439,3
3d382d16e23d6fe6,earlier,188,Mercedes Bustamante,"Nos programas de pós-graduação das universidades, dados de 2021 da plataforma Capes mostram que elas representavam 42% dos pesquisadores. Porém, no doutorado acadêmico, eram apenas 38%. Já no pós-doutorado, as mulheres representam 54% dos pesquisadores.",A SRA. MERCEDES BUSTAMANTE,6065,18920,12802,12974,"Considerando dados de 2015, já com uma certa defasagem, nós tínhamos apenas 7% de mulheres negras com bolsa de produtividade CNPq, e as indígenas representavam menos de 1%.",0.2353,4
3d382d16e23d6fe6,earlier,188,Mercedes Bustamante,"Nos programas de pós-graduação das universidades, dados de 2021 da plataforma Capes mostram que elas representavam 42% dos pesquisadores. Porém, no doutorado acadêmico, eram apenas 38%. Já no pós-doutorado, as mulheres representam 54% dos pesquisadores.",A SRA. MERCEDES BUSTAMANTE,6065,18920,11393,11627,"Apesar de as mulheres terem uma participação maior como discentes na pós-graduação — eu vou mostrar esses dados daqui a pouco —, as universidades têm contratado menos mulheres para substituição das vagas dentro do quadro das docentes.",0.2326,5
3d382d16e23d6fe6,later,168,Mercedes Bustamante,"Dados da Capes mostram que o Brasil conta com mais de 4.500 programas de pós-graduação, e quase 7 mil cursos. No ano que vem, outros 300 cursos devem entrar no sistema.",A SRA. MERCEDES BUSTAMANTE,20597,36929,23360,23668,"Foram mais de 4 mil e 500 programas de pós-graduação; quase 7 mil cursos — esse número vai subir, porque cerca de 300 cursos devem entrar no sistema no próximo ano, divididos entre mestrados, doutorados, acadêmicos e profissionais —; quase 113 mil ingressantes; e aproximadamente 80 mil titulados no período.",0.5,1
3d382d16e23d6fe6,later,168,Mercedes Bustamante,"Dados da Capes mostram que o Brasil conta com mais de 4.500 programas de pós-graduação, e quase 7 mil cursos. No ano que vem, outros 300 cursos devem entrar no sistema.",A SRA. MERCEDES BUSTAMANTE,86162,88199,86937,87112,"A CAPES, infelizmente, vem, para 2024, na proposta de Lei Orçamentária, com um orçamento menor que 2023 apesar de o sistema de pós-graduação estar crescendo de 2023 para 2024.",0.2778,2
3d382d16e23d6fe6,later,168,Mercedes Bustamante,"Dados da Capes mostram que o Brasil conta com mais de 4.500 programas de pós-graduação, e quase 7 mil cursos. No ano que vem, outros 300 cursos devem entrar no sistema.",A SRA. MERCEDES BUSTAMANTE,20597,36929,34591,34963,"A CAPES vem investindo num aspecto importante, ou seja, na gestão e na governança da informação, com o lançamento do Programa de Governança Colaborativa de Informações da Pós-Graduação — GOPG, que esperamos torne mais transparente, mais claro e menos oneroso o processo de inserção, pelos programas, das informações sobre seus funcionamentos dentro da plataforma da CAPES.",0.2353,3
3d382d16e23d6fe6,later,168,Mercedes Bustamante,"Dados da Capes mostram que o Brasil conta com mais de 4.500 programas de pós-graduação, e quase 7 mil cursos. No ano que vem, outros 300 cursos devem entrar no sistema.",A SRA. MERCEDES BUSTAMANTE,20597,36929,27892,27935,São aproximadamente 300 mil pós-graduandos.,0.2308,4
3d382d16e23d6fe6,later,168,Mercedes Bustamante,"Dados da Capes mostram que o Brasil conta com mais de 4.500 programas de pós-graduação, e quase 7 mil cursos. No ano que vem, outros 300 cursos devem entrar no sistema.",A SRA. MERCEDES BUSTAMANTE,20597,36929,23277,23338,Esta é a dimensão do nosso Sistema Nacional de Pós-Graduação.,0.2222,5
597ab529d9e58c55,earlier,199,Nísia Trindade,"Elencou medidas tomadas para recuperar os seis hospitais federais do Rio de Janeiro, incluindo a reabertura de 305 leitos e a contratação de novos profissionais.",A SRA. MINISTRA NÍSIA TRINDADE LIMA,19286,22679,20255,20338,Os hospitais federais do Rio de Janeiro são outro ponto importante do requerimento.,0.32,1
597ab529d9e58c55,earlier,199,Nísia Trindade,"Elencou medidas tomadas para recuperar os seis hospitais federais do Rio de Janeiro, incluindo a reabertura de 305 leitos e a contratação de novos profissionais.",A SRA. MINISTRA NÍSIA TRINDADE LIMA,19286,22679,20571,20671,"Reabrimos 305 leitos, de janeiro até junho de 2023; aumentamos consultas e cirurgias, sendo mais 15.",0.2143,2
597ab529d9e58c55,earlier,199,Nísia Trindade,"Elencou medidas tomadas para recuperar os seis hospitais federais do Rio de Janeiro, incluindo a reabertura de 305 leitos e a contratação de novos profissionais.",A SRA. MINISTRA NÍSIA TRINDADE LIMA,175497,177409,176746,176888,"Mas, só para resumir, eu quero lhe dizer que reabrimos 305 leitos de janeiro até junho, o que representa 51% dos leitos que estavam impedidos.",0.2,3
597ab529d9e58c55,earlier,199,Nísia Trindade,"Elencou medidas tomadas para recuperar os seis hospitais federais do Rio de Janeiro, incluindo a reabertura de 305 leitos e a contratação de novos profissionais.",A SRA. MINISTRA NÍSIA TRINDADE LIMA,25756,28244,26407,26554,"O ex-Ministro Temporão dizia que os hospitais são a esfinge do Rio de Janeiro, porque precisamos encontrar o modelo mais adequado para essa gestão.",0.1875,4
597ab529d9e58c55,earlier,199,Nísia Trindade,"Elencou medidas tomadas para recuperar os seis hospitais federais do Rio de Janeiro, incluindo a reabertura de 305 leitos e a contratação de novos profissionais.",A SRA. MINISTRA NÍSIA TRINDADE LIMA,19286,22679,20804,20943,"Esse trabalho tem sido intenso, e agradeço o esforço do nosso diretor-geral de hospitais no Rio de Janeiro, aqui presente em nossa reunião.",0.1818,5
597ab529d9e58c55,later,171,Nísia Trindade,"Citou o incremento de R$ 86 milhões no orçamento dos hospitais filantrópicos; a garantia de R$ 540 milhões na Política Nacional de Saúde da Pessoa com Deficiência, com foco nos centros de reabilitação; o apoio ao Rio Grande do Sul na recuperação das estruturas de saúde destruídas por enchentes e ciclones; e a reabertura de 321 leitos nos hospitais federais do Rio de Janeiro.",A SRA. MINISTRA NÍSIA TRINDADE,11053,30164,16771,16881,Há uma grande expectativa em relação ao Brasil definir a Política Nacional de Saúde da Pessoa com Deficiência.,0.3,1
597ab529d9e58c55,later,171,Nísia Trindade,"Citou o incremento de R$ 86 milhões no orçamento dos hospitais filantrópicos; a garantia de R$ 540 milhões na Política Nacional de Saúde da Pessoa com Deficiência, com foco nos centros de reabilitação; o apoio ao Rio Grande do Sul na recuperação das estruturas de saúde destruídas por enchentes e ciclones; e a reabertura de 321 leitos nos hospitais federais do Rio de Janeiro.",A SRA. MINISTRA NÍSIA TRINDADE,11053,30164,17175,17361,"Temos um orçamento de 540 milhões de reais para essas ações, pensando muito nos centros de reabilitação, pensando também no aumento do custeio dos serviços já existentes na faixa de 35%.",0.2128,2
597ab529d9e58c55,later,171,Nísia Trindade,"Citou o incremento de R$ 86 milhões no orçamento dos hospitais filantrópicos; a garantia de R$ 540 milhões na Política Nacional de Saúde da Pessoa com Deficiência, com foco nos centros de reabilitação; o apoio ao Rio Grande do Sul na recuperação das estruturas de saúde destruídas por enchentes e ciclones; e a reabertura de 321 leitos nos hospitais federais do Rio de Janeiro.",A SRA. MINISTRA NÍSIA TRINDADE,11053,30164,18549,18851,"Outro ponto de destaque é que o Ministério da Saúde tem responsabilidade direta, não mediada pelo Estado, mas sempre combinando naturalmente com a regulação estadual dos hospitais federais do Rio de Janeiro, do Grupo Hospitalar Conceição, e responsabilidade direta na atenção primária à saúde indígena.",0.1754,3
597ab529d9e58c55,later,171,Nísia Trindade,"Citou o incremento de R$ 86 milhões no orçamento dos hospitais filantrópicos; a garantia de R$ 540 milhões na Política Nacional de Saúde da Pessoa com Deficiência, com foco nos centros de reabilitação; o apoio ao Rio Grande do Sul na recuperação das estruturas de saúde destruídas por enchentes e ciclones; e a reabertura de 321 leitos nos hospitais federais do Rio de Janeiro.",A SRA. MINISTRA NÍSIA TRINDADE,100029,108656,107173,107219,Termino com isso falando do Rio Grande do Sul.,0.1667,4
597ab529d9e58c55,later,171,Nísia Trindade,"Citou o incremento de R$ 86 milhões no orçamento dos hospitais filantrópicos; a garantia de R$ 540 milhões na Política Nacional de Saúde da Pessoa com Deficiência, com foco nos centros de reabilitação; o apoio ao Rio Grande do Sul na recuperação das estruturas de saúde destruídas por enchentes e ciclones; e a reabertura de 321 leitos nos hospitais federais do Rio de Janeiro.",A SRA. MINISTRA NÍSIA TRINDADE,11053,30164,15782,16001,Eu quero expressar o sentido de urgência do Governo Federal de agir junto ao Governo do Estado para mitigar a situação gravíssima no Rio Grande do Sul e também contribuir para soluções de recuperação econômica e social.,0.1569,5
87fa10a79fe070e0,earlier,59,Padre João,"Reclamou da falta de responsabilidade, principalmente por parte de autoridades públicas, como os promotores, que deveriam ter comparecido.",O SR. PRESIDENTE(Padre João. Bloco/PT - MG),39783,43087,42135,42204,"Como eu disse antes, o agricultor familiar vai retomando a atividade.",0.1,1
87fa10a79fe070e0,earlier,59,Padre João,"Reclamou da falta de responsabilidade, principalmente por parte de autoridades públicas, como os promotores, que deveriam ter comparecido.",O SR. PRESIDENTE(Padre João. Bloco/PT - MG),39783,43087,40604,40696,"Como ele poderia garantir dignidade a esses trabalhadores, que exercem atividades seculares?",0.0909,2
87fa10a79fe070e0,earlier,59,Padre João,"Reclamou da falta de responsabilidade, principalmente por parte de autoridades públicas, como os promotores, que deveriam ter comparecido.",O SR. PRESIDENTE(Padre João. Bloco/PT - MG),50163,51151,50473,50576,"A outra questão, como eu já disse, junto ao IEF, será buscar o apoio do Ministério Público do Trabalho.",0.0833,3
87fa10a79fe070e0,earlier,59,Padre João,"Reclamou da falta de responsabilidade, principalmente por parte de autoridades públicas, como os promotores, que deveriam ter comparecido.",O SR. PRESIDENTE(Padre João. Bloco/PT - MG),39783,43087,40483,40603,"Mais uma ação, que foge de se ter uma força maior, superior, seria recorrermos também ao Ministério Público do Trabalho.",0.08,4
87fa10a79fe070e0,earlier,59,Padre João,"Reclamou da falta de responsabilidade, principalmente por parte de autoridades públicas, como os promotores, que deveriam ter comparecido.",O SR. PRESIDENTE(Padre João. Bloco/PT - MG),39783,43087,40697,40828,"Como não entendê-los como povos tradicionais, porque essa é uma atividade tradicional, uma das primeiras da história da humanidade.",0.08,5
87fa10a79fe070e0,later,13,Padre João,Reforçou as críticas à paralisação nas negociações.,O SR. PADRE JOÃO(Bloco/PT - MG),153809,167230,160809,161484,"Obrigações para as mineradoras de sistema de monitoramento automatizado: instalação compulsória, a expensas do empreendedor, para barragens consideradas como alto risco e alto dano potencial — em situação de emergencialidade ou quando ocorrer alteração de categoria de risco —, de sistema de automatização dos principais instrumentos para monitoramento de barragens de mineração, com disponibilização dos dados gerados por eles à organização por protocolo de comunicação na Internet, com a posterior integração no sistema de análise geotécnica, gerando informaçõeson-linee disponíveis para consulta pública, sistema público de monitoramento e anomalias em barragens críticas.",0.0392,1
87fa10a79fe070e0,later,13,Padre João,Reforçou as críticas à paralisação nas negociações.,O SR. PADRE JOÃO(Bloco/PT - MG),113879,118048,113903,114001,", os demais colegas, o Deputado Pedro Aihara, o Deputado Helder e todos que participam desta Mesa.",0.0,2
87fa10a79fe070e0,later,13,Padre João,Reforçou as críticas à paralisação nas negociações.,O SR. PADRE JOÃO(Bloco/PT - MG),113879,118048,114003,114339,"Se em 2022 conseguimos impedir de certa forma a conclusão da repactuação, se foi uma vitória do segmento não ter permitido a repactuação em 2022, eu entendo que é uma derrota concluirmos 2023 sem fazer essa reputação, até porque ela foi trabalhada, inclusive com o próprio Governo Federal, em diligências em que as pessoas eram ouvidas.",0.0,3
87fa10a79fe070e0,later,13,Padre João,Reforçou as críticas à paralisação nas negociações.,O SR. PADRE JOÃO(Bloco/PT - MG),113879,118048,114340,114424,"É lamentável esse controle das empresas, esse grande controle do capital financeiro.",0.0,4
87fa10a79fe070e0,later,13,Padre João,Reforçou as críticas à paralisação nas negociações.,O SR. PADRE JOÃO(Bloco/PT - MG),113879,118048,114426,114495,Eu venho dizendo e denunciando que quem mais mata hoje é a mineração.,0.0,5
e8fa709c49d4cf21,earlier,199,Padre João,Questionou sobre a incorporação do canabidiol ao SUS.,O SR. PADRE JOÃO(Bloco/PT - MG),189256,190879,189760,189873,"Eu acredito muito, por exemplo, Ministra, porque somos testemunha dela, na importância do canabidiol, da maconha.",0.1333,1
e8fa709c49d4cf21,earlier,199,Padre João,Questionou sobre a incorporação do canabidiol ao SUS.,O SR. PADRE JOÃO(Bloco/PT - MG),189256,190879,189280,189350,", assim como a Ministra Nísia e o companheiro e colega Chico d'Angelo.",0.0,2
e8fa709c49d4cf21,earlier,199,Padre João,Questionou sobre a incorporação do canabidiol ao SUS.,O SR. PADRE JOÃO(Bloco/PT - MG),189256,190879,189352,189511,"Peço, primeiro, desculpas à Ministra por alguns colegas que, infelizmente, poderiam usar a palavra para fazer propostas, mas questionam ainda o sexo dos anjos.",0.0,3
e8fa709c49d4cf21,earlier,199,Padre João,Questionou sobre a incorporação do canabidiol ao SUS.,O SR. PADRE JOÃO(Bloco/PT - MG),189256,190879,189566,189618,A saúde é fundamental na reconstrução do nosso País.,0.0,4
e8fa709c49d4cf21,earlier,199,Padre João,Questionou sobre a incorporação do canabidiol ao SUS.,O SR. PADRE JOÃO(Bloco/PT - MG),189256,190879,189619,189758,"Muitas pesquisas não podem ficar congeladas, por receio de melindres, sobretudo pela hipocrisia religiosa, que vem contaminando a política.",0.0,5
e8fa709c49d4cf21,later,146,Padre João,"Cobrou a modernização da legislação, uma vez que os medicamentos disponíveis, que são importados, têm um preço muito elevado, não sendo acessíveis às famílias mais vulneráveis: ""Muitos países já avançaram no processo do uso da maconha, não só medicinal, mas também cosmético, na indústria têxtil e na agricultura. E estamos aqui, acuados por uma hipocrisia religiosa, negando aos pobres um medicamento tão importante"".",O SR. PRESIDENTE(Padre João. Bloco/PT - MG),46,9115,4542,4695,"Quantos países avançaram no processo do uso da maconha, não só medicinal, mas também na área de cosméticos, na indústria têxtil e na própria agricultura?",0.4211,1
e8fa709c49d4cf21,later,146,Padre João,"Cobrou a modernização da legislação, uma vez que os medicamentos disponíveis, que são importados, têm um preço muito elevado, não sendo acessíveis às famílias mais vulneráveis: ""Muitos países já avançaram no processo do uso da maconha, não só medicinal, mas também cosmético, na indústria têxtil e na agricultura. E estamos aqui, acuados por uma hipocrisia religiosa, negando aos pobres um medicamento tão importante"".",O SR. PRESIDENTE(Padre João. Bloco/PT - MG),46,9115,4696,4840,"Quantos avanços estão acontecendo, enquanto estamos aqui acuados por uma hipocrisia religiosa, negando aos pobres um medicamento tão importante?",0.3571,2
e8fa709c49d4cf21,later,146,Padre João,"Cobrou a modernização da legislação, uma vez que os medicamentos disponíveis, que são importados, têm um preço muito elevado, não sendo acessíveis às famílias mais vulneráveis: ""Muitos países já avançaram no processo do uso da maconha, não só medicinal, mas também cosmético, na indústria têxtil e na agricultura. E estamos aqui, acuados por uma hipocrisia religiosa, negando aos pobres um medicamento tão importante"".",O SR. PRESIDENTE(Padre João. Bloco/PT - MG),30998,31646,31436,31644,"O preço que já foi colocado aqui, Diego, continua discriminando os mais pobres deste País, um medicamento que é comprovadamente importante para garantir qualidade de vida, seja para o idoso ou para a criança.",0.1967,3
e8fa709c49d4cf21,later,146,Padre João,"Cobrou a modernização da legislação, uma vez que os medicamentos disponíveis, que são importados, têm um preço muito elevado, não sendo acessíveis às famílias mais vulneráveis: ""Muitos países já avançaram no processo do uso da maconha, não só medicinal, mas também cosmético, na indústria têxtil e na agricultura. E estamos aqui, acuados por uma hipocrisia religiosa, negando aos pobres um medicamento tão importante"".",O SR. PRESIDENTE(Padre João. Bloco/PT - MG),46,9115,5033,5218,"Às vezes, debate-se muito o CBD porque é mais fácil discutir o uso para a saúde, já que a questão do uso medicinal encontra o maior apoio popular, mas não se enfrenta esse outro debate.",0.1935,4
e8fa709c49d4cf21,later,146,Padre João,"Cobrou a modernização da legislação, uma vez que os medicamentos disponíveis, que são importados, têm um preço muito elevado, não sendo acessíveis às famílias mais vulneráveis: ""Muitos países já avançaram no processo do uso da maconha, não só medicinal, mas também cosmético, na indústria têxtil e na agricultura. E estamos aqui, acuados por uma hipocrisia religiosa, negando aos pobres um medicamento tão importante"".",O SR. PRESIDENTE(Padre João. Bloco/PT - MG),30998,31646,31334,31434,"Nessa importação, nós estamos excluindo os pobres de terem acesso a esse medicamento tão importante.",0.1923,5
ffe531755c6def2e,earlier,112,Paulo Xavier,Defendeu a rejeição integral da proposta do Executivo.,O SR. PAULO XAVIER,23565,24921,24600,24651,"Então, nós queremos a rejeição total desse projeto.",0.1818,1
ffe531755c6def2e,earlier,112,Paulo Xavier,Defendeu a rejeição integral da proposta do Executivo.,O SR. PAULO XAVIER,19959,23004,20004,20077,"Cumprimento todos os Deputados, as autoridades presentes e os motoristas.",0.0,2
ffe531755c6def2e,earlier,112,Paulo Xavier,Defendeu a rejeição integral da proposta do Executivo.,O SR. PAULO XAVIER,19959,23004,20105,20288,Queria perguntar — e eu ouvi o Jair falar que praticamente todo o auditório ou boa parte dele é formada por motoristas — quais de vocês foram ouvidos nesse processo da regulamentação?,0.0,3
ffe531755c6def2e,earlier,112,Paulo Xavier,Defendeu a rejeição integral da proposta do Executivo.,O SR. PAULO XAVIER,19959,23004,20315,20369,"Existe, Deputado, nositeda Câmara mesmo, uma pesquisa.",0.0,4
ffe531755c6def2e,earlier,112,Paulo Xavier,Defendeu a rejeição integral da proposta do Executivo.,O SR. PAULO XAVIER,19959,23004,20370,20430,O resultado mostra que 98% dos motoristas não foram ouvidos.,0.0,5
ffe531755c6def2e,later,87,Paulo Xavier,Rechaça a proposta do governo.,O SR. PAULO XAVIER,40988,48330,47701,47776,O próprio Governo chegou ao entendimento de que 25% representam ganho real.,0.2,1
ffe531755c6def2e,later,87,Paulo Xavier,Rechaça a proposta do governo.,O SR. PAULO XAVIER,40988,48330,43076,43143,"O Governo pode, sim, criar mecanismos para que o MEI seja ampliado.",0.1818,2
ffe531755c6def2e,later,87,Paulo Xavier,Rechaça a proposta do governo.,O SR. PAULO XAVIER,40988,48330,46686,46761,"A elaboração da proposta 536, esta sim, teve a participação dos motoristas.",0.1818,3
ffe531755c6def2e,later,87,Paulo Xavier,Rechaça a proposta do governo.,O SR. PAULO XAVIER,40988,48330,47777,47960,"Nosso ganho real é, de fato, muito baixo, portanto o Imposto de Renda também precisa passar por uma equiparação neste modelo, nesta proposta, na aprovação que o Governo precisa fazer.",0.1739,4
ffe531755c6def2e,later,87,Paulo Xavier,Rechaça a proposta do governo.,O SR. PAULO XAVIER,40988,48330,44398,44496,Entendemos que o Governo tem uma grande oportunidade de criar um projeto que atenda o trabalhador.,0.1667,5
7d09d414bbbcee5f,earlier,199,Priscila Costa,"Criticou orientações da Resolução 715/23 relacionadas à maconha, à população LGBTQIA+ e ao aborto.",A SRA. PRISCILA COSTA(PL - CE),205659,207336,206628,206686,"Vamos, então, à Resolução nº 715, de 2023, assinada por V.",0.2667,1
